Species,id,Tag,Dep.date,Recap.date,Mass.recap,d13C,d15N,Day,Month,Year,Hour,Minute,Second,Second.Day,qi,lat,lon,Altitude,Clock.Offset,Accuracy,Battery.Volt,timestamp
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,22,6,2019,23,23,45,84225.895,5,45.09901,-61.541641,-14.25,2.83,5.69E-07,3.71,6/22/2019 23:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,22,6,2019,23,28,45,84525.92,5,45.099092,-61.541612,-6.25,2.88,4.81E-07,3.71,6/22/2019 23:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,22,6,2019,23,33,47,84827.95,4,45.099176,-61.541635,-6,2.96,3.45E-07,3.71,6/22/2019 23:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,22,6,2019,23,38,46,85126.92,4,45.099212,-61.541589,-6,2.975,2.06E-07,3.71,6/22/2019 23:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,22,6,2019,23,43,40,85420.675,5,45.105837,-61.545818,-153.75,2.805,2.74E-06,3.71,6/22/2019 23:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,22,6,2019,23,48,40,85720.735,5,45.109785,-61.549002,-18,2.62,4.96E-07,3.73,6/22/2019 23:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,22,6,2019,23,53,40,86020.7,6,45.127213,-61.538068,10,2.625,6.75E-07,3.73,6/22/2019 23:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,22,6,2019,23,58,46,86326.655,5,45.132434,-61.552153,9.25,2.68,4.41E-07,3.73,6/22/2019 23:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,3,41,221.64,6,45.132912,-61.553986,-40,2.675,1.30E-06,3.73,6/23/2019 0:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,8,41,521.695,6,45.132094,-61.559012,-5.25,2.665,4.29E-06,3.73,6/23/2019 0:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,13,46,826.725,6,45.125744,-61.554795,5.5,2.705,3.15E-06,3.71,6/23/2019 0:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,18,46,1126.765,5,45.11379,-61.554706,-0.25,2.765,3.16E-07,3.73,6/23/2019 0:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,23,40,1420.785,6,45.10017,-61.541331,-11.25,2.805,4.40E-06,3.73,6/23/2019 0:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,28,46,1726.825,5,45.100115,-61.541259,-20.25,2.825,2.44E-07,3.71,6/23/2019 0:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,33,41,2021.855,6,45.100006,-61.541962,-36.5,2.85,2.80E-06,3.71,6/23/2019 0:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,38,40,2320.83,6,45.100378,-61.542345,-52.75,2.855,2.44E-06,3.71,6/23/2019 0:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,43,46,2626.795,5,45.100342,-61.542375,-66.75,2.815,6.75E-07,3.71,6/23/2019 0:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,48,41,2921.745,6,45.099547,-61.541756,-37,2.75,2.10E-06,3.71,6/23/2019 0:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,53,46,3226.71,5,45.099503,-61.541799,-66.5,2.695,8.20E-07,3.71,6/23/2019 0:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,0,58,46,3526.655,5,45.099577,-61.541764,-33.5,2.655,6.85E-07,3.71,6/23/2019 0:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,3,44,3824.675,6,45.099568,-61.541753,-33.75,2.645,6.43E-07,3.71,6/23/2019 1:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,8,46,4126.715,5,45.099542,-61.541746,-38,2.69,4.07E-07,3.71,6/23/2019 1:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,13,41,4421.73,6,45.099699,-61.541846,-12.75,2.745,3.25E-07,3.69,6/23/2019 1:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,18,41,4721.765,6,45.099673,-61.541829,-19,2.775,2.67E-07,3.71,6/23/2019 1:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,23,46,5026.795,5,45.099677,-61.54187,-18.25,2.795,1.25E-06,3.69,6/23/2019 1:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,28,41,5321.825,6,45.099728,-61.541859,-12.25,2.82,1.29E-06,3.71,6/23/2019 1:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,33,45,5625.85,7,45.09968,-61.541858,-26,2.85,6.43E-06,3.71,6/23/2019 1:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,38,46,5926.84,5,45.099627,-61.541783,-22,2.86,1.31E-06,3.71,6/23/2019 1:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,43,40,6220.77,6,45.099824,-61.541929,-12.25,2.81,1.19E-06,3.71,6/23/2019 1:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,48,46,6526.73,5,45.099768,-61.541893,-15.75,2.725,1.05E-06,3.71,6/23/2019 1:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,53,40,6820.695,6,45.099697,-61.541832,-13.5,2.67,1.05E-06,3.69,6/23/2019 1:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,1,58,46,7126.62,5,45.099915,-61.54211,-9.5,2.63,1.20E-06,3.69,6/23/2019 1:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,3,41,7421.66,6,45.099711,-61.541899,-14,2.62,2.52E-06,3.69,6/23/2019 2:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,8,41,7721.69,6,45.099712,-61.54193,-19.5,2.67,2.19E-06,3.69,6/23/2019 2:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,13,41,8021.71,6,45.099653,-61.542023,-19,2.725,2.00E-06,3.71,6/23/2019 2:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,18,41,8321.745,6,45.099654,-61.542029,-16.25,2.755,2.67E-06,3.71,6/23/2019 2:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,23,41,8621.775,6,45.099629,-61.541988,-7.25,2.775,4.18E-06,3.69,6/23/2019 2:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,28,42,8922.815,6,45.099691,-61.54187,-4.5,2.805,2.61E-06,3.69,6/23/2019 2:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,33,44,9224.845,6,45.099631,-61.541999,-3.5,2.845,1.48E-06,3.69,6/23/2019 2:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,38,40,9520.815,6,45.099743,-61.541806,7,2.85,1.30E-06,3.71,6/23/2019 2:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,43,42,9822.77,6,45.099724,-61.541884,0,2.795,2.41E-06,3.69,6/23/2019 2:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,48,41,10121.735,6,45.09969,-61.541964,1,2.725,1.37E-06,3.69,6/23/2019 2:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,53,41,10421.665,6,45.099633,-61.542005,-27,2.665,3.32E-06,3.69,6/23/2019 2:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,2,58,41,10721.625,6,45.09967,-61.542005,-13.5,2.615,2.41E-06,3.69,6/23/2019 2:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,3,46,11026.645,5,45.099635,-61.54209,-0.25,2.61,6.84E-07,3.69,6/23/2019 3:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,8,46,11326.68,5,45.099641,-61.542036,-2.5,2.66,1.18E-06,3.69,6/23/2019 3:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,13,41,11621.71,6,45.099659,-61.542063,15,2.72,1.42E-06,3.69,6/23/2019 3:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,18,44,11924.74,6,45.099672,-61.542074,15,2.755,2.42E-06,3.69,6/23/2019 3:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,23,43,12223.775,6,45.099623,-61.541974,-33.75,2.775,1.93E-06,3.69,6/23/2019 3:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,28,46,12526.805,5,45.099625,-61.541984,-21,2.8,9.29E-07,3.69,6/23/2019 3:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,33,46,12826.83,5,45.099656,-61.54207,-12,2.83,1.11E-06,3.69,6/23/2019 3:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,38,43,13123.8,6,45.09967,-61.542004,-26,2.83,3.02E-06,3.69,6/23/2019 3:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,43,46,13426.76,5,45.099614,-61.541975,-27,2.78,1.23E-07,3.69,6/23/2019 3:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,48,46,13726.7,5,45.099701,-61.542106,0,2.705,7.64E-07,3.69,6/23/2019 3:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,53,40,14020.645,6,45.099765,-61.54213,-3.5,2.635,1.75E-06,3.69,6/23/2019 3:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,3,58,44,14324.645,6,45.099533,-61.54183,-45.25,2.61,1.36E-06,3.69,6/23/2019 3:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,3,40,14620.64,6,45.099641,-61.542002,-25.75,2.63,1.34E-06,3.67,6/23/2019 4:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,8,41,14921.68,6,45.099578,-61.541975,-23.75,2.67,1.83E-06,3.69,6/23/2019 4:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,13,41,15221.71,6,45.099521,-61.541876,-8.5,2.715,3.27E-06,3.69,6/23/2019 4:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,18,41,15521.745,6,45.099484,-61.541894,-3.5,2.75,3.61E-06,3.69,6/23/2019 4:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,23,40,15820.77,6,45.099529,-61.541855,-21.5,2.775,3.54E-06,3.69,6/23/2019 4:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,28,46,16126.745,5,45.100378,-61.541365,-102.75,2.77,8.84E-07,3.69,6/23/2019 4:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,33,46,16426.84,5,45.099648,-61.54195,-36,2.79,1.63E-07,3.67,6/23/2019 4:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,38,41,16721.81,6,45.09958,-61.541869,-22.75,2.835,3.00E-06,3.67,6/23/2019 4:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,43,41,17021.755,6,45.099649,-61.541845,-25.75,2.805,3.23E-06,3.67,6/23/2019 4:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,48,40,17320.705,6,45.099621,-61.541907,-20.75,2.715,2.32E-06,3.67,6/23/2019 4:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,53,40,17620.655,6,45.099669,-61.541901,-23,2.635,2.63E-06,3.67,6/23/2019 4:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,4,58,40,17920.535,7,45.100005,-61.542786,15.75,2.555,1.73E-06,3.67,6/23/2019 4:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,3,40,18220.615,8,45.099684,-61.542015,-19.75,2.535,3.54E-06,3.67,6/23/2019 5:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,8,40,18520.685,7,45.099692,-61.541799,-4,2.64,2.34E-06,3.67,6/23/2019 5:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,13,40,18820.71,6,45.099625,-61.541864,-14.75,2.75,2.16E-06,3.67,6/23/2019 5:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,18,40,19120.73,8,45.099656,-61.54203,-5.25,2.775,2.32E-06,3.67,6/23/2019 5:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,23,40,19420.775,7,45.099677,-61.541785,-11.75,2.765,4.73E-07,3.67,6/23/2019 5:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,28,40,19720.805,7,45.099682,-61.541843,-18.5,2.785,1.09E-06,3.67,6/23/2019 5:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,33,40,20020.855,6,45.099635,-61.541678,-9,2.84,8.37E-07,3.67,6/23/2019 5:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,38,42,20322.8,7,45.099631,-61.541944,-11,2.855,2.24E-06,3.67,6/23/2019 5:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,43,40,20620.765,6,45.099645,-61.541794,-3,2.79,6.29E-07,3.67,6/23/2019 5:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,48,41,20921.71,6,45.099674,-61.541778,0.25,2.705,2.29E-06,3.67,6/23/2019 5:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,53,41,21221.675,6,45.09971,-61.541827,-14.75,2.65,3.20E-06,3.67,6/23/2019 5:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,5,58,46,21526.63,5,45.099824,-61.541784,28.25,2.625,2.13E-07,3.67,6/23/2019 5:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,3,45,21825.645,6,45.099646,-61.541724,-2.75,2.625,1.50E-06,3.67,6/23/2019 6:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,8,41,22121.675,6,45.099697,-61.541795,-9.5,2.66,3.80E-06,3.67,6/23/2019 6:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,13,46,22426.7,5,45.099753,-61.541805,-10.75,2.705,1.29E-06,3.67,6/23/2019 6:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,18,44,22724.735,6,45.099709,-61.541786,-7.5,2.74,3.66E-06,3.67,6/23/2019 6:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,23,41,23021.76,6,45.099746,-61.541813,-21.75,2.765,5.69E-07,3.67,6/23/2019 6:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,28,41,23321.795,6,45.099725,-61.541795,-19.25,2.79,9.53E-07,3.67,6/23/2019 6:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,33,41,23621.82,6,45.099759,-61.541845,-19.75,2.82,1.18E-06,3.67,6/23/2019 6:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,38,44,23924.8,6,45.099696,-61.541778,-5.25,2.825,2.65E-06,3.67,6/23/2019 6:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,43,46,24226.625,5,45.099538,-61.544538,304.25,2.715,7.22E-07,3.67,6/23/2019 6:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,48,46,24526.515,5,45.099482,-61.545481,434,2.515,1.30E-06,3.67,6/23/2019 6:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,53,46,24826.505,5,45.100707,-61.543304,257.5,2.41,1.99E-05,3.67,6/23/2019 6:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,6,58,46,25126.3,5,45.101275,-61.544897,176,2.35,1.43E-05,3.65,6/23/2019 6:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,3,41,25421.63,6,45.099778,-61.541856,-9,2.435,8.53E-07,3.67,6/23/2019 7:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,8,45,25725.665,6,45.099721,-61.541782,-16.5,2.69,2.40E-06,3.67,6/23/2019 7:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,13,45,26025.67,6,45.09982,-61.541991,-3.75,2.795,1.38E-06,3.67,6/23/2019 7:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,18,41,26321.705,6,45.099906,-61.54195,10.25,2.74,2.54E-07,3.67,6/23/2019 7:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,23,44,26624.74,6,45.100015,-61.541993,23,2.695,7.96E-07,3.65,6/23/2019 7:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,28,41,26921.775,6,45.099859,-61.54197,1.25,2.735,2.92E-06,3.67,6/23/2019 7:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,33,41,27221.775,6,45.100072,-61.542194,43.5,2.795,2.34E-06,3.67,6/23/2019 7:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,38,46,27526.795,5,45.099762,-61.541781,-20.75,2.815,2.08E-06,3.67,6/23/2019 7:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,43,41,27821.725,6,45.099687,-61.541955,-13.75,2.77,3.17E-06,3.67,6/23/2019 7:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,48,46,28126.69,5,45.099617,-61.541887,-34.5,2.685,1.48E-07,3.65,6/23/2019 7:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,53,40,28420.665,6,45.099775,-61.541755,-15.75,2.635,1.45E-06,3.67,6/23/2019 7:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,7,58,40,28720.595,6,45.099514,-61.541881,-30,2.605,2.27E-06,3.65,6/23/2019 7:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,3,40,29020.615,6,45.099491,-61.541893,-29.25,2.59,1.90E-06,3.67,6/23/2019 8:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,8,46,29326.65,5,45.099532,-61.541889,-25,2.625,6.52E-07,3.65,6/23/2019 8:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,13,41,29621.665,6,45.099639,-61.542047,0,2.675,3.90E-06,3.65,6/23/2019 8:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,18,41,29921.695,6,45.099611,-61.542007,2,2.705,4.24E-06,3.67,6/23/2019 8:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,23,41,30221.735,6,45.099661,-61.541977,3.5,2.73,3.06E-06,3.67,6/23/2019 8:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,28,46,30526.81,5,45.09995,-61.541848,-35.25,2.785,8.57E-07,3.65,6/23/2019 8:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,33,41,30821.805,6,45.099661,-61.541847,-29.25,2.835,4.62E-06,3.65,6/23/2019 8:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,38,46,31126.775,8,45.0996,-61.541848,-27,2.815,5.76E-06,3.67,6/23/2019 8:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,43,40,31420.745,7,45.099674,-61.541816,-15,2.75,5.24E-06,3.67,6/23/2019 8:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,48,46,31726.69,7,45.099678,-61.541813,-22.25,2.685,3.39E-06,3.65,6/23/2019 8:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,53,40,32020.645,6,45.099703,-61.541789,-26.5,2.635,2.76E-06,3.65,6/23/2019 8:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,8,58,41,32321.605,6,45.099685,-61.541758,-19,2.6,4.69E-06,3.67,6/23/2019 8:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,3,40,32620.62,6,45.09975,-61.541768,-33.5,2.595,1.54E-06,3.65,6/23/2019 9:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,8,40,32920.645,6,45.099644,-61.541525,-78.25,2.63,1.42E-06,3.65,6/23/2019 9:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,13,42,33222.68,7,45.099701,-61.541748,-39.5,2.68,3.00E-06,3.65,6/23/2019 9:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,18,40,33520.71,7,45.099738,-61.541901,-22.5,2.72,4.78E-06,3.65,6/23/2019 9:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,23,46,33826.7,5,45.098846,-61.541269,-39,2.725,1.33E-06,3.65,6/23/2019 9:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,28,46,34126.755,5,45.099232,-61.541518,-37.25,2.73,1.58E-06,3.65,6/23/2019 9:28
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,33,41,34421.8,6,45.099419,-61.541605,-43.5,2.78,1.36E-06,3.65,6/23/2019 9:33
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,38,46,34726.78,5,45.099573,-61.5417,-37.25,2.815,9.07E-07,3.65,6/23/2019 9:38
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,43,46,35026.735,5,45.099638,-61.541755,-36.5,2.775,6.89E-07,3.65,6/23/2019 9:43
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,48,41,35321.695,6,45.099567,-61.541685,-44,2.695,1.04E-06,3.65,6/23/2019 9:48
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,53,41,35621.655,6,45.09979,-61.541796,-25.5,2.635,2.66E-06,3.65,6/23/2019 9:53
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,9,58,41,35921.605,6,45.099745,-61.541778,-29.75,2.6,2.57E-06,3.65,6/23/2019 9:58
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,10,3,40,36220.62,9,45.099671,-61.541806,-16,2.595,5.26E-06,3.65,6/23/2019 10:03
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,10,8,40,36520.635,7,45.094379,-61.542677,-21.25,2.625,3.16E-06,3.65,6/23/2019 10:08
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,10,13,40,36820.675,8,45.079082,-61.526753,-3.25,2.67,4.83E-06,3.65,6/23/2019 10:13
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,10,18,40,37120.7,7,45.065684,-61.524306,-13.5,2.71,2.82E-06,3.65,6/23/2019 10:18
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,10,23,40,37420.73,6,45.055729,-61.537397,-22.75,2.735,4.89E-06,3.65,6/23/2019 10:23
ARTE,AT82562,14872,20/06/2019,23/06/2019,101,-20.25783192,13.50850396,23,6,2019,10,28,40,37720.755,6,45.043156,-61.541192,-30.5,2.755,5.32E-06,3.65,6/23/2019 10:28
